food_id,food_name,calories,protein,fat,carbs,fiber,sugar,sodium
520,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),26.74053764,1.131631613,0.881819069,3.369755507,1.0,8.0,104.1064987
521,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),24.41213608,1.106015205,0.874419451,2.845593214,1.0,8.0,102.7670441
522,Green gram whole with baghar (Sabut moong dal with tadka),63.43487549,3.230570555,2.4796803,6.795018196,4.0,1.0,181.6912689
523,Urad sabut special,79.39273071,2.32885623,5.461534023,5.032357216,1.0,8.0,60.08768082
524,Kabuli channa curry,68.57402802,2.921878099,3.057252645,7.627630234,1.0,8.0,122.0541458
525,Besan gatte curry,189.3798676,7.75494194,10.72056675,16.25631332,1.0,8.0,356.2746582
526,Dry masala chops,135.0722198,9.079808235,9.536886215,3.299425125,5.0,0.5,83.47360229
527,Mutton korma,115.6387711,7.092463493,8.535347939,2.532215357,1.0,8.0,56.93549728
528,Shahi keema kofta curry,418.1347961,4.140879154,43.82570267,1.732283711,1.0,8.0,104.5304642
529,Minced meat ball curry,109.7863617,6.816090107,7.846933842,2.858425617,0.0,0.0,170.0554962
530,Boti kebab,132.8579559,9.223479271,9.267193794,3.062425137,1.0,8.0,78.14322662
531,Mutton seekh kebab,133.9378815,11.25020027,8.434111595,3.108169317,1.0,8.0,102.1694412
532,Indian lamb and egg curry (Nargisi kofta),335.7512817,3.839743853,34.69672775,2.069631338,0.0,0.0,57.43823624
533,Soya chunks sweet and sour (Nutrinugget sweet and sour),500.9414978,2.853549719,55.99108505,3.273944378,1.0,8.0,2257.668945
534,Soya chunks korma (Nutrinugget korma),131.4271088,3.861602783,9.499078751,7.671975136,1.0,8.0,148.97612
535,Mushroom matar,70.77049255,2.791977167,4.107232094,5.332342625,1.0,8.0,61.62757111
536,Soya chunks and peas (Nutrinugget matar),82.62155151,3.029198885,5.108036518,5.819057941,2.5,3.0,70.96722412
537,Vegetable yakhni,406.0583801,1.175462723,43.79631042,1.939611197,1.0,8.0,38.05327988
538,Spinach mushroom (Palak mushroom),47.6253891,1.940399528,2.956538677,2.95353961,2.5,3.0,70.96699524
539,Vegetarian nargisi kofta curry,332.1537781,2.288038254,32.93953323,6.578351498,1.0,8.0,73.55712891
540,Roast chicken,199.9028473,20.48563385,13.06325245,0.100346766,0.0,0.0,71.70584106
541,Shahi chicken masala,163.6950836,9.824180603,12.01685524,4.065444946,0.0,0.0,142.5606079
542,Tomato chicken,111.6800919,10.57033348,6.714834213,2.132354975,2.5,3.0,104.8283768
543,Creamy chicken,152.8658142,13.51769066,9.574430466,3.125948906,0.0,0.0,97.08478546
544,Broccoli chicken ala king,119.5610657,7.973781109,7.572684288,5.337180614,0.0,0.0,104.0091476
545,Ginger chicken,129.1676483,8.244894981,8.240785599,5.59924984,0.0,0.0,365.8567505
546,Chicken sweet and sour,445.0939636,6.920297623,47.59152603,2.66603756,0.0,0.0,1809.935059
547,Chicken korma,147.958374,9.830964088,9.674144745,5.429599762,0.0,0.0,119.2121353
548,Bengal fish curry (Bengali machli curry),109.4332657,7.263133526,7.026848793,4.419909477,1.0,8.0,76.37984467
549,Fish finger,542.9013062,5.655504227,55.82164764,4.474176407,1.0,8.0,103.5458374
550,Fish in coconut milk (Nariyal ke doodh ke saath machli),86.20545197,8.659459114,4.43185997,2.730934143,0.0,5.0,73.92955017
551,Prawn curry (with coconut) (Jhinga curry),109.5486908,8.543452263,6.929214001,3.103473425,1.0,8.0,375.863739
552,Baked stuffed fish,121.9603806,16.13819885,5.42735815,2.121294975,1.0,8.0,74.3615036
553,Fish pie,120.8950272,9.250432968,5.772898674,7.743610859,1.0,8.0,101.7960968
554,Crispy baked fish,138.4017944,10.95356846,6.413250923,9.587173462,1.0,8.0,192.4231415
555,Fish souffle,139.7071686,10.50834656,8.546370506,5.13899231,1.0,8.0,92.45176697
556,Potato curry (Aloo ki sabzi),89.55504608,1.517779469,4.468658924,10.41994762,1.0,8.0,78.39628601
557,Egg curry (Anda curry),117.5206909,5.383247375,8.809445381,4.03344202,0.0,0.0,142.1213989
558,Vegetable curry with coconut,83.07126617,2.774009705,4.655509472,7.18531847,1.0,8.0,43.39758301
559,Curd with potatoes (Dahi aloo),59.90421677,1.563429236,2.720989227,7.146248341,0.0,5.0,51.99082184
560,Potato kofta curry (Aloo kofta curry),455.3974609,0.560030282,49.08486557,2.783807516,1.0,8.0,30.12199211
561,Yam kofta curry (Zimikand/Suran kofta curry),322.8794861,0.714913905,33.83530426,3.748732328,1.0,8.0,42.22227097
562,Jackfruit kofta curry (Kathal ka kofta curry),321.0828247,0.804482877,33.83210373,3.166533947,1.0,8.0,40.03742981
563,Spinach and potato (Palak aloo),57.17095566,1.629987478,2.819675446,5.912322044,2.5,3.0,62.45978546
564,Mooli bhujia,91.20166779,1.686920643,7.250315666,4.744147778,1.0,8.0,89.73052216
565,Bathua bhujia,90.90053558,2.263979435,7.288114071,3.630348682,1.0,8.0,81.98684692
566,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),142.4750519,8.206126213,9.358618736,6.09401989,1.0,8.0,118.0532761
567,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),124.6274872,5.75963068,8.167663574,7.032143593,1.0,8.0,123.9843445
568,Dry arbi (Sookhi arbi),134.9450531,2.116119862,8.966598511,11.1065855,1.0,8.0,81.24510193
569,Masala arbi,185.3769379,3.007230043,11.90277958,16.15777206,5.0,0.5,261.3064575
570,Peas brinjal bhartha (Matar baingan bhartha),84.54545593,2.051243067,6.051887989,5.018434525,2.5,3.0,63.65240479
571,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),110.8084793,1.830407619,9.27352047,4.503156185,2.5,3.0,92.77507782
572,Crispy okra/Crispy lady's fingers (Karare bhindi),657.7600708,1.911816239,70.39558411,4.348548412,2.5,3.0,40.4163475
573,Beans foogath,105.0645905,2.025356293,9.221795082,3.259004116,1.0,8.0,81.22497559
574,Stuffed bittergourd (wet) (Bharwa karele),162.3615417,1.363472223,15.24490738,4.6799016,2.5,3.0,360.0853577
575,Jackfruit/Kathal (dry),488.974762,0.929660141,51.78341293,4.564837456,1.0,8.0,33.68412399
576,Yam fried (Zimikand/Suran fried),491.7631531,0.790650547,51.78837585,5.468400002,1.0,8.0,37.07496643
577,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",95.66664886,2.754458189,5.540585041,8.233966827,1.0,8.0,86.28689575
578,Vegetable jalfrezi,68.47779846,1.404845119,4.375165462,5.425917149,1.0,8.0,79.45895386
579,Vegetables stir fry,30.78130722,1.035225272,1.473037243,3.194504499,1.0,8.0,54.99731064
580,Broccoli delight,40.69699097,2.490350962,2.484085321,2.342355967,1.0,8.0,59.25939941
581,Dhansak (vegetarian),82.80193329,3.322080612,4.179668427,7.278299332,1.0,8.0,34.17921829
582,Cauliflower basket,90.94753265,5.205246925,5.880738258,3.969550371,1.0,8.0,194.2165985
583,Stuffed bottle gourd (Stuffed ghiya/lauki),93.18714142,5.837943554,5.802958012,4.361070633,2.5,3.0,106.9859161
584,Ducheese potato,140.5391541,3.602362633,9.010547638,10.93636513,0.0,5.0,103.8496246
585,Roast potatoes,87.31853485,1.526165962,2.354518414,14.52199268,1.0,8.0,90.66899109
586,Stuffed baked potatoes,100.1980515,3.815320253,4.39084053,11.03472042,1.0,8.0,92.08602142
587,Potato nests,111.6167221,5.706343174,4.765179157,11.04868984,1.0,8.0,182.1227417
588,Parsley potato,119.5138016,1.489170432,6.278064728,13.81119823,1.0,8.0,4.622488499
589,Creamed spinach and mushroom,419.6154175,2.27808404,44.13742828,3.167579889,2.5,3.0,90.20628357
590,Fricassee of Mushroom,106.6633835,3.65140295,6.633207798,8.132780075,1.0,8.0,118.9821243
591,Cauliflower au gratin,145.8968048,4.453841209,10.20461464,9.134358406,1.0,8.0,164.9605255
592,Vegetable and cheese pie,126.8770294,4.029071331,8.281412125,8.757074356,0.0,5.0,117.9889679
593,Spinach souffle,150.1799011,7.357641697,10.5208149,6.273834705,2.5,3.0,244.0651855
594,Beetroot and egg salad (Chukandar aur ande ka salad),84.91504669,3.356741428,6.453707695,3.402134895,0.0,0.0,110.1244965
595,Sour cream potato salad,121.8978348,2.888379574,8.126080513,9.052945137,1.0,8.0,102.6619644
596,Tossed green salad,49.87812805,1.334036708,3.236513853,3.815504551,1.0,8.0,65.08802795
597,Spring basket salad,160.456955,3.362857103,11.29714298,11.60666656,1.0,8.0,26.02285767
598,Cucumber and yogurt salad (Kheere aur dahi ka salad),36.12581635,2.091189623,0.926752985,4.723781109,2.5,3.0,141.7254791
599,Chicken and tomato towers,100.5517883,6.900942802,6.99131012,2.363588095,2.5,3.0,76.0161438
600,Jellied sunshine fruit salad,48.86491776,5.851489067,0.848128796,4.207062244,1.0,8.0,74.20237732
601,Tomato aspic,50.3733139,6.873765945,0.261727929,5.0230093,2.5,3.0,98.16595459
602,Frozen frosty fruit salad (Phalon ka salaad),103.5074158,1.6776824,4.171952724,15.6080904,1.0,8.0,13.23126602
603,French dressing,733.7692871,0.322649002,79.64860535,3.675629139,1.0,8.0,261.1336365
604,Mayonnaise without eggs,329.0537109,2.131207228,33.83994675,3.98491931,0.0,0.0,193.5844879
605,Curd dressing,78.79560089,5.58583498,2.903432369,8.028802872,0.0,5.0,204.6170197
606,Carrot raita (Gajar ka raita),64.7843399,4.136575222,2.185181618,7.185221195,2.5,3.0,274.4648132
607,Pumpkin raita (Kaddu ka raita),55.60216522,3.73505187,1.883962154,6.017682552,2.5,3.0,129.1407318
608,Mint and peanut raita (Pudinay aur moongfali ka raita),112.0466461,7.046495438,6.191745758,7.311146736,4.0,1.0,223.0090485
609,Spinach raita (Palak ka raita),52.75460052,3.948328018,1.85831964,5.058942795,2.5,3.0,126.572403
610,Bathua raita,54.40149689,4.125519276,1.759879947,5.30996418,1.0,8.0,110.9204865
611,Pineapple raita (Ananas ka raita),67.74183655,3.89819932,2.021782875,8.621537209,1.8,10.0,135.4843903
612,Banana raita (Kele ka raita),89.03275299,4.127990246,2.072148085,13.51010513,1.8,10.0,135.4277191
613,Mango raita (Aam ka raita),67.36566925,3.904495001,2.144547939,8.231207848,1.8,10.0,135.4560547
614,Guava raita (Amarood ka raita),64.35635376,4.187798977,2.072148085,7.271121979,1.8,10.0,135.9376678
615,Grapes raita (Angoor ka raita),72.59436035,3.975321054,2.067426443,9.657170296,1.8,10.0,135.6354828
616,Bottle gourd kheer (Ghiya/Lauki kheer),84.0734787,2.700978756,3.856847286,10.00212193,2.5,3.0,19.61544609
617,Pumpkin kheer (Kaddu ki kheer),86.35009003,2.758879423,3.8624506,10.43544292,2.5,3.0,20.98825073
618,Apple kheer (Seb ki kheer),81.29505157,2.137355804,3.180016756,11.34451103,1.8,10.0,15.85580254
619,Caramel custard (baked),122.6964493,5.11321497,5.009002209,14.95476723,1.0,8.0,44.7827034
620,Vanilla ice cream without egg,228.67276,2.688038111,18.14554405,14.20524216,0.0,0.0,23.96505165
621,Vanilla ice cream with egg,214.8503723,4.16441679,17.0243206,11.70766068,0.0,0.0,37.72394562
622,Strawberry ice cream,215.6056366,4.151202679,16.95876312,12.25704479,1.0,8.0,37.61924362
623,Chocochip ice cream,241.4458923,4.225705147,17.92790031,16.75485802,1.0,8.0,34.84388733
624,Choconut ice cream,273.9561157,5.040565491,18.49078369,23.12738609,1.0,8.0,29.83220673
625,Pear chocholate sunday,183.4873505,2.0844872,13.11109257,15.01530266,1.0,8.0,16.26076889
626,Chocolate sauce,263.2000122,1.909999967,10.39000034,43.20999908,0.5,10.0,2.799999952
627,Coffee ice cream,150.6199646,3.147430182,9.430323601,14.08952522,0.2,5.0,42.08560562
628,Coffee pear alaska,203.9894867,2.883115292,13.21527672,19.36335564,0.2,5.0,51.10514069
629,Crunchy butterscotch,277.3192444,3.112901926,20.9942894,19.92208099,1.0,8.0,22.24176025
630,Peach melba ice cream,200.8457336,2.056551695,14.50646687,16.30682755,1.0,8.0,17.91804886
631,Vanilla ice cream with apples in hot cherry sauce,196.3192596,1.734947205,11.45409393,22.75077629,1.8,10.0,31.53536606
632,Grape and orange whip,57.39074707,1.413553715,2.622396708,6.716528893,1.8,10.0,14.36115646
633,Honey banana cream,125.4892731,2.775166035,6.675106049,13.63667679,1.8,10.0,15.65027237
634,Raspberry bavarian cream,150.1045532,3.342953444,7.875611782,17.8206749,1.0,8.0,24.58649826
635,Fruit delight,107.0916672,2.085233927,7.091520786,9.10891819,1.0,8.0,17.2730999
636,Creamy chocolate mousse,230.5218201,6.850801468,18.15832329,9.526510239,1.0,8.0,48.63625336
637,Cold lemon souffle,169.8651581,5.893814087,9.781443596,15.62474155,1.0,8.0,46.35051727
638,Cold orange souffle,173.1899872,5.939378262,9.824922562,16.27274513,1.8,10.0,46.53362656
639,Cold pineapple souffle,181.2184296,6.229824543,10.38728046,16.84868431,1.8,10.0,49.38158035
640,Cold vanilla souffle,179.539093,6.215931892,10.31678009,16.28898239,1.0,8.0,49.09279633
641,Cold chocolate souffle,187.5276794,6.367900848,10.86337471,17.21646118,1.0,8.0,47.76502228
642,Stewed fruit (with pear),74.32410431,0.250207484,0.319585055,18.22049713,1.0,8.0,1.702531099
643,Apricot fool,240.7927856,1.537380219,11.34609509,33.640625,1.0,8.0,8.278452873
644,Pavlova,200.5955963,1.844867945,12.2893343,21.84377289,1.0,8.0,26.34148026
645,Apple crumb pudding,220.850708,1.539694667,8.871500969,35.16666794,1.8,10.0,59.36056137
646,Steamed cake with chocolate sauce,301.9082031,4.490588188,19.01411819,29.06365585,0.2,5.0,100.3210068
647,Hot lemon souffle,155.2504578,5.288147926,7.934320927,16.3108654,1.0,8.0,47.75432205
648,Gulab jamun with milk powder,471.153656,0.852587998,40.15122223,28.24231911,1.8,10.0,67.28330994
649,Chum chum,130.0537415,1.516856432,1.917016864,28.26984024,1.0,8.0,16.65162849
650,Dil bahar,130.0537415,1.516856432,1.917016864,28.26984024,1.0,8.0,16.65162849
651,Rasbhari,130.0537415,1.516856432,1.917016864,28.26984024,1.0,8.0,16.65162849
652,Rajbogh,133.6977844,1.711206436,2.278181553,28.15901566,1.0,8.0,16.56509018
653,Rasgulla,118.6371689,1.383701444,1.748734474,25.78821564,1.0,8.0,15.18988991
654,Rasmalai,135.549118,1.613448381,2.107652664,29.17135048,1.0,8.0,16.45545578
655,Khoa coconut burfi,411.4540405,9.97810936,26.00795937,36.54855728,1.0,8.0,31.14183998
656,Danedar burfi,102.6775284,3.242760181,4.720360756,12.32599831,1.0,8.0,23.30553436
657,Semolina burfi (Suji/Rava burfi),348.6713257,3.466792107,16.8637867,47.09862137,1.0,8.0,8.32622242
658,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),186.1792755,1.75197506,12.65571785,17.02403259,2.5,3.0,8.94575882
659,Khoa ladoo,396.0151062,12.20555592,24.09444427,34.43222046,1.0,8.0,31.71055412
660,Wheat and gram flour ladoo (Atta besan ladoo),501.7003174,9.380413055,29.85508347,50.49619675,1.0,8.0,27.0583477
661,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),441.8447876,5.440637589,25.45019913,48.02494049,1.0,8.0,3.929920435
662,Sesame chickpeas brittle (Til aur channe ki chikki),282.7369995,8.5,4.660714149,50.49499893,2.5,3.0,17.93071365
663,Murmura chikki,253.8179932,2.124285698,0.322857141,59.59428787,1.0,8.0,15.02999973
664,Masala onion pakora/pakoda (Pyaaz ke pakode),551.6427002,2.045204878,57.60775757,6.48103857,5.0,0.5,99.21949768
665,Masala green chilli pakora/pakoda (Hari mirch kay pakode),668.7589722,2.222436905,71.01499939,5.547505379,5.0,0.5,120.9020309
666,Chicken pakora/pakoda,590.0932617,6.031492233,60.9754715,4.552274704,0.0,0.0,103.2327881
667,Fish pakora/pakoda,577.0250854,5.973116875,59.52191544,4.552274704,1.0,8.0,112.2440491
668,Paneer cutlet,672.1958618,4.587635994,69.37588501,7.616063595,0.0,5.0,91.44544983
669,Sago cutlet/vadas (Sabudana cutlet/vadas),558.7550049,0.564446807,56.97008514,11.22631931,1.0,8.0,48.16865158
670,Poshtik cutlet,496.4497681,2.00357151,50.94115448,7.388464928,1.0,8.0,57.10720062
671,Egg cutlet (Anda cutlet),575.0221558,2.448447943,60.24780655,5.770039082,0.0,0.0,79.39871216
672,Minced meat cutlet,531.8563843,5.098914146,54.46691513,5.606320858,0.0,0.0,95.80704498
673,Vegetable samosa,443.1074829,2.206989765,42.22310257,13.22015095,1.0,8.0,107.6961212
674,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),745.4993896,4.385420322,76.31505585,9.698890686,4.0,1.0,65.87258148
675,Masala urad dal vada,703.7791748,4.321949005,71.61660004,9.931134224,4.0,1.0,61.49231339
676,Khaman (dhokla),54.72659302,1.924625635,2.797748804,5.355262756,1.0,8.0,124.101326
677,Instant dhokla,207.1124573,7.664568901,9.373123169,24.11054993,1.0,8.0,763.9752197
678,Tomato ginger chutney (Tamatar adarak ki chutney),44.65675354,1.049678802,0.321540684,9.111577988,2.5,3.0,209.4226074
679,Mint tomato chutney (Pudinay aur tamatar ki chutney),43.65103531,1.526698112,0.364938885,8.223479271,2.5,3.0,183.9812927
680,Coriander chutney (Hare dhaniye ki chutney),42.8615799,1.376073837,0.371545225,8.162700653,5.0,0.5,186.6410065
681,Gooseberry chutney (Amla chutney),43.01564789,1.43554306,0.619722605,8.834716797,5.0,0.5,215.0906067
682,Walnut chutney (Akhrot ki chutney),370.4312744,9.439031601,33.46291733,8.905654907,5.0,0.5,159.9981232
683,Saunth/Sonth chutney with ginger,84.21507263,0.280522227,0.105829917,20.62024498,5.0,0.5,222.5290527
684,Gun powder chutney,312.3384399,21.55302048,2.671894312,47.64929962,5.0,0.5,195.6737518
685,Dessicated coconut chutney (Sookhe kase nariyal ki chutney),346.3626404,12.8844471,15.87951183,36.72418976,5.0,0.5,321.06604
686,Curd mint dip,76.13265991,4.821882725,2.438880444,9.110777855,0.0,5.0,222.7657928
687,Curd vegetable dip,56.206604,3.881967545,1.943238974,6.036352158,0.0,5.0,132.4806366
688,Mayonnaise vegetable dip,241.2689209,3.012254715,23.44342804,4.797169685,1.0,8.0,119.5805511
689,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),150.678009,4.029777527,6.310571671,20.50536537,2.5,3.0,222.2151794
690,Tomato sandwich (grilled),189.924408,6.255439758,9.38762188,21.28547096,2.5,3.0,420.6012878
691,French sandwich (toasted),186.7493744,6.819484711,11.50631618,14.81838703,1.0,8.0,274.6751709
692,Peanut butter cucumber sandwich,243.3297729,9.043438911,10.55927563,29.75927544,2.5,3.0,460.0895996
693,Mint and peanut sandwich,273.5880737,7.177052021,13.88359451,31.82801437,1.0,8.0,453.3014526
694,Spicy chutney sandwich,249.5818787,8.741743088,9.581197739,34.02667618,1.0,8.0,315.3991394
695,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),285.7780457,12.5843153,16.76581573,22.61508369,0.0,0.0,287.3948669
696,Rolled sandwich,293.0657959,6.453408718,15.2850008,34.68704605,1.0,8.0,321.5700073
697,Ribbon sandwich,239.2641144,6.263196945,13.37122822,24.76007843,1.0,8.0,382.1122437
698,Checker board sandwich,348.3657837,7.367089272,24.65026093,25.94013596,1.0,8.0,358.2481995
699,Submarine sandwich,216.9175568,6.088694572,15.32097816,13.60408974,1.0,8.0,254.2839355
700,Cheese open sandwich,274.0680847,9.840000153,14.24272728,28.41909027,0.0,5.0,504.4118042
701,Sunset and sunrise open sandwich,241.3109131,8.580724716,15.13685799,18.8940773,1.0,8.0,381.2864075
702,Danish luncheon sandwich,193.8192596,9.027264595,10.09522438,17.76769829,1.0,8.0,365.6329956
703,Chicken and corn open sandwich,188.1591034,8.629572868,8.834002495,19.21158028,0.0,0.0,226.721756
704,Chocolate sponge cake,239.8574524,9.13488102,5.509288788,39.54217911,1.0,8.0,61.47203827
705,Chocolate swiss roll,306.078949,6.009129047,19.75583076,26.97255898,1.0,8.0,44.52928925
706,Lemon curd filling,225.6240082,3.432499886,12.57749939,26.40500069,0.0,5.0,34.90000153
707,Jam filling,184.615387,0.0,0.0,46.15384674,1.8,10.0,0.0
708,Chocolate pastry,243.3696289,7.053058624,10.12275696,32.23630905,1.0,8.0,46.54353714
709,Assorted pastry,230.7379303,6.775999546,8.909843445,31.9851017,1.0,8.0,49.98882675
710,Orange gateau,178.0481415,4.779430866,6.021613121,27.01242447,0.2,5.0,80.41065216
711,Black forest gateau,217.8173523,5.938715935,8.580164909,30.56795883,0.2,5.0,79.37215424
712,Lemon cake,373.8514099,5.285655499,20.62725449,43.10041046,1.0,8.0,151.2944641
713,Dundee cake,396.6159668,7.781131268,22.69801712,41.40033722,1.0,8.0,182.7378235
714,Victorian sandwich cake,373.0883789,5.180116653,19.83430672,44.73898697,1.0,8.0,145.2810974
715,Chocolate eggless cake,312.0060425,6.663639069,13.18911171,43.44585037,0.0,0.0,196.6101837
716,Orange eggless cake,355.6209412,7.156638622,13.82050419,52.64521027,1.8,10.0,226.2769775
717,Chocolate glace icing,436.2924194,3.217336893,20.79644966,62.4344635,1.0,8.0,8.657963753
718,Butter icing,500.7160339,0.185925931,25.37111092,71.63703918,1.0,8.0,5.975308418
719,Chocolate butter icing,469.587616,3.206804276,24.76556587,61.71752548,1.0,8.0,4.989690781
720,Almond biscuit (Badam ke biscuit),407.7389526,6.245248795,19.70478439,52.1415596,1.0,8.0,151.7570648
721,Orange biscuit,354.7797546,3.627181768,11.01297951,62.11175156,1.8,10.0,259.144104
722,Gingerman biscuit,357.4268799,6.256139755,12.72991562,55.24462891,1.0,8.0,918.5730591
723,Coffee drops,443.0706787,7.569732666,27.16364288,43.05612946,0.2,5.0,88.17182159
724,Christmas biscuit,406.0700684,5.666867733,15.88267899,60.97199631,1.0,8.0,127.3622284
725,Christmas wreath biscuit,386.0463257,5.430278778,15.00887871,58.06693268,1.0,8.0,120.1959076
726,Christmas bell biscuit,404.8484497,5.661853313,15.83850765,60.78856659,1.0,8.0,127.0091476
727,Christmas star biscuit,392.0292053,3.539636612,10.03640652,74.54273224,1.0,8.0,76.08654022
728,Christmas tree biscuit,385.6335144,5.429709911,14.99578857,58.41240692,1.0,8.0,120.4548721
729,Chocolate cream shells,427.1673279,5.103186607,19.33768272,59.26133728,1.0,8.0,126.8406754
730,Jelly biscuit,404.6133423,4.229109764,19.33068085,55.24362946,1.8,10.0,110.5717316
731,Cherry and walnut cookies,422.6035461,5.625301361,18.75059319,59.35258484,1.0,8.0,114.6164093
732,Cheese straws,382.0014343,9.8325243,24.28429985,30.60818863,0.0,5.0,587.4168091
733,Butterfly biscuit,341.4470215,9.976067543,22.11424446,25.33175659,1.0,8.0,572.0459595
734,Flan pastry,445.7974243,6.723062038,25.04267883,47.8392334,1.0,8.0,193.2317657
735,Fruit flan,261.3522949,3.299021959,12.48317051,34.71337891,1.0,8.0,110.0358734
736,Orange cream flan,280.2833557,4.734702587,13.58536434,36.16187286,1.8,10.0,82.40746307
737,Fruit puree tart,286.5020752,3.34682107,16.82731438,30.41661263,0.5,10.0,49.64972687
738,Apple banana pie,243.9885559,3.127933025,11.39358902,32.11587524,1.8,10.0,384.4259033
739,Lemon chiffon pie,259.3120422,4.878358364,14.51548481,27.63451576,1.0,8.0,94.94626617
740,Orange chiffon pie,207.5692139,3.887580633,11.15808868,23.13682938,1.8,10.0,73.22873688
741,Cream buns,215.7405701,4.451181889,15.80908012,14.16217613,1.0,8.0,45.48908234
742,Savoury puffs,190.78508,9.510930061,15.24278259,10.80060482,1.0,8.0,2274.241455
743,Choux swans,216.335495,4.353611946,15.6037159,14.92351818,1.0,8.0,145.0835724
744,Potato aigrettes,530.0274658,2.351202726,54.2388916,8.005807877,1.0,8.0,112.4537277
745,Cream horns,408.227478,3.422801256,33.55027008,23.11704636,1.0,8.0,57.11183548
746,Savoury cheese horns,295.1474609,5.660563469,20.70504951,21.37756348,0.0,5.0,212.284729
747,Paneer patties,338.5819092,7.597538471,23.95560265,22.79498482,0.0,5.0,158.4448853
748,Vegetable patties,261.9207458,4.006119728,17.73976898,20.97859383,1.0,8.0,139.5176239
749,Pearl millet infant food (Bajra shishu aahaar),362.443512,11.98250008,6.624000072,62.09600067,1.0,8.0,12.66800022
750,Sajina,345.2593994,10.81099987,3.032999992,66.8690033,1.0,8.0,11.6970005
751,Cereal mix,120.8097229,3.318000078,2.015599966,21.83839989,1.0,8.0,9.28619957
752,Pulse mix,83.29150391,3.156500101,0.543749988,15.99524975,1.0,8.0,3.875499964
753,Shishu ahar,93.36520386,2.611999989,1.43475008,17.41500092,1.0,8.0,2.677749872
754,Cereal pulse mix with amylase rice flour,151.5709839,4.267450809,2.742352962,27.80470467,1.0,8.0,1.029019594
755,Banana groundnut paste/puree,213.1880035,4.272999763,5.451000214,36.15499878,1.8,10.0,16.84799957
756,Rice dal porridge (Chawal dal ki khichdi/khichri),383.3320923,10.79699993,8.329000473,65.03800201,3.0,1.0,12.33399963
757,Lentils and semolina porridge (Dal suji porridge/daliya),117.2892456,3.26150012,1.061500072,23.19099998,3.0,1.0,9.637000084
758,Spinach khichri (Palak khichri/khichdi),102.1794815,3.428618908,1.908652186,17.35025024,2.5,3.0,69.59234619
759,Vegetable mix,174.209198,4.699999809,0.940000057,36.01800156,1.0,8.0,34.93799973
760,Lentils and wheat porridge (Dal wheat porridge/daliya ),52.53697586,2.71130681,0.942143917,8.364757538,3.0,1.0,62.7911911
761,Maize porridge,89.57054138,2.139853001,1.886617661,15.64161777,3.0,1.0,5.587205887
762,Spinach peanut burfi (Palak aur mungfali ki burfi),105.3725052,3.355208397,4.394791603,13.59062481,2.5,3.0,19.52187538
763,Split bengal gram burfi/fudge (Channa dal burfi),287.3585205,4.647142887,7.092857361,54.63204193,4.0,1.0,2.534898043
764,Chickpea flour cookies (Sweet besan rounds/cookies),207.0072479,4.292500019,3.423500061,39.64200211,1.0,8.0,22.29050064
765,Pearl millet mathri (Bajra mathri),785.0778198,1.822481275,83.12189484,7.422148228,1.0,8.0,33.17152405
766,Sesame biscuit (Til ke biscuit),424.0336914,8.268195152,19.33925438,53.64928436,1.0,8.0,182.2584534
767,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),657.5725708,4.05076313,67.18557739,8.681553841,4.0,1.0,63.86629486
768,Poshtik namak paras,613.3907471,6.490126133,56.57683945,19.52298355,1.0,8.0,44.0101738
769,Soya chikki,423.6982117,7.184717655,15.51395416,62.88771057,1.0,8.0,17.24119568
770,Besan bathua chilla/cheela,373.8164368,11.47551918,18.57261467,40.64730072,1.0,8.0,166.3618317
771,Wheat flour and nuts ladoos (Atta nuts ladoos),391.9016724,9.461724281,19.19241333,44.31482697,1.0,8.0,8.071723938
772,Gram flour and semolina dhokla (Besan suji dhokla),198.9101715,8.516304016,7.095455647,25.9177227,1.0,8.0,196.590332
773,Atta dal burfi,298.7973022,6.66258049,12.47225857,40.64258194,4.0,1.0,3.555483818
774,Soya roti,283.9637146,9.183112144,9.228145599,40.02847672,1.0,8.0,155.9311218
775,Poshtik khichdi/khichri,93.36765289,3.043283939,1.883075833,15.63777065,3.0,1.0,41.67132568
776,Namkeen daliya,295.1106262,8.285434723,7.992717266,49.31864929,3.0,1.0,149.6326752
777,Sprouts upma,316.245697,9.501905441,10.43805981,44.95538712,1.0,8.0,147.8203735
778,Semolina idli (Suji/Rava idli),206.3904266,9.344619751,3.47373414,33.6710968,1.0,8.0,185.0151825
779,Poshtik chilla/cheela,159.5341339,4.847729683,3.040216684,27.4660511,1.0,8.0,97.17723083
